service_id,name,name_ja,url
2559,TIMIFY,TIMIFY,https://www.timify.com/en/
2560,Instafeed,Instafeed,https://help.minttstudio.com/category/22-installation
2561,Content Analytics,コンテンツアナリティクス,https://www.uncovertruth.co.jp/service/ca/
2562,Buffett Code,バフェット・コード,https://www.buffett-code.com/
2563,STRIGHT,STRIGHT,https://www.bizris.com/stright/jp
2564,HIDEYOSHI,HIDEYOSHI,https://hideyoshi-chatbot.jp/
2565,Platinumaps,プラチナマップ,https://platinumaps.jp/
2566,Box,Box,https://www.box.com/ja-jp/overview
2567,Motion Web Design Ideas Book,動くWebデザインアイディア帳,https://ugokuweb.coco-factory.jp/
2568,WEALTH ADVISOR,ウエルスアドバイザー,https://www.wealthadvisor.co.jp/detail_search
2569,BizXaaS MaP,BizXaaS MaP,https://madore.glbs.jp/about_map.html
2570,Locipo,Locipo,https://locipo.jp/
2571,waaq Link,waaq Link,https://link.waaq.jp/
2572,Docswell,ドクセル,https://www.docswell.com/
2573,SGS,SGS,https://www.unitedgate.co.jp/lib/lp_system/
2574,HRMOS,ハーモス,https://hrmos.co/
2575,Poptin,Poptin,https://www.poptin.com/ja/
2576,Genesys Cloud Platform,Genesys Cloudプラットフォーム,https://www.genesys.com/ja-jp/campaign/call-center-software-demo
2577,Kyodo News,共同通信ニュース,https://corp.kyodo-d.jp/service/
2578,Coveo AI,Coveo AI,https://www.coveo.com/en
2579,QuizGenerator,QuizGenerator,https://quizgenerator.net/
2580,Techtouch,テックタッチ,https://techtouch.jp/
2581,Cobrowse,Cobrowse,https://cobrowse.io/
2582,Asklayer,Asklayer,https://asklayer.io/
2583,Bcart,Bカート,https://bcart.jp/
2584,OpenMoney,OpenMoney,https://openmoney.jp/
2585,MyTalent,MyTalent,https://mytalent.jp/crm/
2586,Azira Pte Ltd,Azira Pte Ltd,https://azira.com/blogs/japanese-regaining-their-holiday-fervor/
2587,Helium Customer Fields,Helium Customer Fields,https://customerfields.com/
2588,WISE Ads,WISE Ads,https://solutions.hakuhodody-one.co.jp/wise-ads
2589,AccessiLens,アクセシレンズ,https://accessilens.com/
2590,Expanded functionality for Yahoo! ads,Yahoo!広告の機能拡張,
2591,Typeform,Typeform,https://www.typeform.com/
2592,Smile Wanted,Smile Wanted,https://www.smilewanted.com/
2593,EmmaTools,エマツールズ,https://emma.tools/
2594,Nexx360 Programmatic Cloud,Nexx360 Programmatic Cloud,https://nexx360.io/en/home/
2595,Eskimi DSP,Eskimi DSP,https://eskimi.gaprise.jp/
2596,Live Call,LiveCall,https://livecall.jp/
2597,ELOAN,イー・ローン,https://www.eloan.co.jp/
2598,Sales Marker,Sales Marker,https://sales-marker.jp/
2599,RESERVA,RESERVA,https://reserva.be/
2600,IP Geolocation API,IP Geolocation API,https://ipinfo.io/products/ip-geolocation-api
2601,OPTiM Biz,OPTiM Biz,https://www.optim.co.jp/optim-biz/
2602,LangShop,LangShop,https://langshop.io/
2603,MapTiler,MapTiler,https://www.maptiler.com/
2604,RSS to JSON online converter,RSS to JSON online converter,https://rss2json.com/#rss_url=http%3A%2F%2Ffeeds.twit.tv%2Fbrickhouse.xml
2605,Sechstant,Sechstant,https://sechstant.jp/
2606,formzu,フォームズ,https://www.formzu.com/
2607,Temu,Temu,https://www.temu.com/jp
2608,Mercari Shops,メルカリShops,https://jp-news.mercari.com/mercari-shops/
2609,mercoin,メルコイン,https://about.mercoin.com/service/
2610,Adobe Document Cloud,Adobe Document Cloud,https://acrobat.adobe.com/
2611,Adobe Developer,Adobe Developer,https://developer.adobe.com/
2612,Colombia Audience Network,Colombia Audience Network,https://static.clmbtech.com/ad/commons/colombiaonline/colombia-new/index.html
2613,Honeybadger,Honeybadger,https://www.honeybadger.io/
2614,nex-pro.com,ネクプロ,https://nex-pro.com/
2615,Account Engagement(LAC),Account Engagement(ラック),https://www.salesforce.com/marketing/b2b-automation/?bc=OSC
2616,Google Privacy & messaging,Google Privacy & messaging,https://developers.google.com/funding-choices
2617,DAX,DAX,https://dax.global.com/us/
2618,Dailymotion Advertising,Dailymotion Advertising,https://dailymotionadvertising.com/
2619,echoes,echoes,https://service.aainc.co.jp/product/echoes/
2620,Autolingual,Autolingual,https://autolingual.io/
2621,Multi Use,マルチユース,https://www.multi-use.net/
2622,LottieFiles,LottieFiles,https://lottiefiles.com/
2623,ichisan form,イチサンフォーム,https://ichisan.jp/form/
2624,Google Analytics(nri-net.com),Google アナリティクス(nri-net.com),https://analytics.google.com/analytics/web/
2625,Google Tag Manager(nri-net.com),Googleタグマネージャ(nri-net.com),https://marketingplatform.google.com/about/tag-manager/
2626,Adelaide Metrics,Adelaide Metrics,https://www.adelaidemetrics.com/
2627,Twilio,Twilio,https://www.twilio.com/ja-jp
2628,DOOONUT,DOOONUT,https://www.somethingfun.co.jp/dooonut
2629,Sitecore Search,Sitecore Search,https://doc.sitecore.com/search
2630,AI-Q,アイキュー,https://www.k-idea.jp/product/ai/ai-q.html
2631,Account Engagement(PRIMAL),Account Engagement(プライマル),https://www.salesforce.com/marketing/b2b-automation/?bc=OSC
2632,Agora,Agora,https://www.agora.io/en/
2633,Amazon Interactive Video Service,Amazon Interactive Video Service,https://aws.amazon.com/ivs/
2634,Beacon Bank,Beacon Bank,https://www.beaconbank.jp/
2635,Peasy,Peasy,
2636,Web Accessibility Compliance Tool,ウェブアクセシビリティ対応ツール,https://kmj-webaccessibility.konicaminolta.jp/
2637,J-Stream Equipmedia (Video Analytics),J-Stream Equipmedia(視聴解析),https://www.stream.co.jp/service/platform/equipmedia/
2638,MediaKind,MediaKind,https://mediakind.com/
2639,AI Optimeter,AI Optimeter,https://ai-optimeter.com/
2640,Profile Passport SDK,Profile Passport SDK,https://www.blogwatcher.co.jp/service/profile-passport-sdk
2641,Google Merchant Center,Google Merchant Center,https://business.google.com/en-all/merchant-center/
2642,GTranslate,GTranslate,https://gtranslate.io/
2643,Yext(search),イエクスト(検索),https://www.yext.com/ja/platform/search
2644,Harch ASP,ハーチASP,https://s2.aspservice.jp/harch/login.php
2645,Seedtag,Seedtag,https://www.seedtag.com/
2646,AdMatic,AdMatic,https://admatic.de/
2647,ConnectAd,ConnectAd,https://connectad.io/
2648,Azure Monitor,Azure Monitor,https://learn.microsoft.com/ja-jp/azure/azure-monitor/fundamentals/overview
2649,OTT Advisors,OTT Advisors,https://www.ottadvisors.com/
2650,Primis,Primis,https://www.primis.tech/
2651,IQM,IQM,https://iqm.com/
2652,Storygize,Storygize,https://www.storygize.com/
2653,Excelate,Excelate,https://excelate.ai/
2654,Amazon Publisher Services,Amazon Publisher Services,https://publishers.advertising.a2z.com/aps/index.html
2655,Clickagy,Clickagy,https://www.clickagy.com/
2656,Connected-One Affiliate Platform,Connected-One Affiliate Platform,https://www.c-tag.net/
2657,Nordot,ノアドット,https://nordot.app/
2658,Insight(tracker),Insight(トラッカー),https://the-shanaiho.com/
2659,Weibo,Weibo,https://open.weibo.com/widgets
2660,Yext Analytics,イエクスト アナリティクス,https://www.yext.com/ja/platform/analytics
2661,AWS Certificate Manager,AWS Certificate Manager,https://aws.amazon.com/jp/certificate-manager/
2662,IZANAI Powered by OpenAI,IZANAI Powered by OpenAI,https://ai.cloudcircus.jp/
2663,DOCOMO affiliate,ドコモ アフィリエイト,https://affiliate.docomo.ne.jp/
